iso3,country,year,phase_type,ipc_phase,population_total,gdp_current_usd,poverty_rate,brd_deaths,one_sided_deaths,Climate: Standard Deviation,Climate: Temperature change,Crop: Maize (corn) - Production,Crop: Maize (corn) - Yield,Crop: Millet - Production,Crop: Millet - Yield,Crop: Rice - Production,Crop: Rice - Yield,Crop: Sorghum - Production,Crop: Sorghum - Yield,Crop: Wheat - Production,Crop: Wheat - Yield
AFG,Afghanistan,2017,current,2,35688935,18753456498,,18974,96,1.183529412,1.454823529,173912,1295.7,4850.97,1628,505100,4614.8,,,4280776,2034.2
AFG,Afghanistan,2017,proj1,1,35688935,18753456498,,18974,96,1.183529412,1.454823529,173912,1295.7,4850.97,1628,505100,4614.8,,,4280776,2034.2
AFG,Afghanistan,2017,proj2,1,35688935,18753456498,,18974,96,1.183529412,1.454823529,173912,1295.7,4850.97,1628,505100,4614.8,,,4280776,2034.2
AFG,Afghanistan,2018,current,3,36743039,18053222687,,25679,122,1.183529412,1.642470588,106670,1472.7,2304.5,1814.9,525500,4470.9,,,3613300,2210
AFG,Afghanistan,2018,proj1,3,36743039,18053222687,,25679,122,1.183529412,1.642470588,106670,1472.7,2304.5,1814.9,525500,4470.9,,,3613300,2210
AFG,Afghanistan,2018,proj2,1,36743039,18053222687,,25679,122,1.183529412,1.642470588,106670,1472.7,2304.5,1814.9,525500,4470.9,,,3613300,2210
AFG,Afghanistan,2019,current,2,37856121,18799444490,,29903,196,1.183529412,0.962,184671,1945.7,2714,1937.2,570900,4476.6,,,4890000,2095.1
AFG,Afghanistan,2019,proj1,1,37856121,18799444490,,29903,196,1.183529412,0.962,184671,1945.7,2714,1937.2,570900,4476.6,,,4890000,2095.1
AFG,Afghanistan,2019,proj2,1,37856121,18799444490,,29903,196,1.183529412,0.962,184671,1945.7,2714,1937.2,570900,4476.6,,,4890000,2095.1
AFG,Afghanistan,2020,current,2,39068979,19955929052,,20475,174,1.183529412,0.343647059,271776,1934.4,1895,1318.7,655400,4441.7,,,5185000,1943.4
AFG,Afghanistan,2020,proj1,2,39068979,19955929052,,20475,174,1.183529412,0.343647059,271776,1934.4,1895,1318.7,655400,4441.7,,,5185000,1943.4
AFG,Afghanistan,2020,proj2,1,39068979,19955929052,,20475,174,1.183529412,0.343647059,271776,1934.4,1895,1318.7,655400,4441.7,,,5185000,1943.4
AFG,Afghanistan,2021,current,2,40000412,14259995441,,35593,243,1.183529412,1.608764706,264314,1900.4,1550,1583.2,622300,4406.5,,,4017657,1963.1
AFG,Afghanistan,2021,proj1,2,40000412,14259995441,,35593,243,1.183529412,1.608764706,264314,1900.4,1550,1583.2,622300,4406.5,,,4017657,1963.1
AFG,Afghanistan,2021,proj2,1,40000412,14259995441,,35593,243,1.183529412,1.608764706,264314,1900.4,1550,1583.2,622300,4406.5,,,4017657,1963.1
AFG,Afghanistan,2022,current,2,40578842,14497243872,,870,189,1.183529412,1.909117647,311000,2237.4,1913,1577.1,592000,4625,,,3802895,2045.3
AFG,Afghanistan,2022,proj1,2,40578842,14497243872,,870,189,1.183529412,1.909117647,311000,2237.4,1913,1577.1,592000,4625,,,3802895,2045.3
AFG,Afghanistan,2022,proj2,1,40578842,14497243872,,870,189,1.183529412,1.909117647,311000,2237.4,1913,1577.1,592000,4625,,,3802895,2045.3
AFG,Afghanistan,2023,current,2,41454761,17152234637,,223,43,1.183529412,1.898411765,363000,2858.3,1824.12,1597.9,597000,4627.9,,,4300000,2146.7
AFG,Afghanistan,2023,proj1,2,41454761,17152234637,,223,43,1.183529412,1.898411765,363000,2858.3,1824.12,1597.9,597000,4627.9,,,4300000,2146.7
AFG,Afghanistan,2023,proj2,1,41454761,17152234637,,223,43,1.183529412,1.898411765,363000,2858.3,1824.12,1597.9,597000,4627.9,,,4300000,2146.7
AFG,Afghanistan,2024,current,2,42647492,,,133,,1.183529412,1.984705882,,,,,,,,,,
AFG,Afghanistan,2024,proj1,2,42647492,,,133,,1.183529412,1.984705882,,,,,,,,,,
AFG,Afghanistan,2024,proj2,1,42647492,,,133,,1.183529412,1.984705882,,,,,,,,,,
AFG,Afghanistan,2025,current,2,,,,,,,,,,,,,,,,,
AFG,Afghanistan,2025,proj1,2,,,,,,,,,,,,,,,,,
AFG,Afghanistan,2025,proj2,1,,,,,,,,,,,,,,,,,
AGO,Angola,2019,current,2,32375632,70897962732,,25,,0.336235294,1.559705882,2818684,1066.6,51905.92,222.4,10102,1193.1,32257,221.1,5544.29,879.8
AGO,Angola,2019,proj1,4,32375632,70897962732,,25,,0.336235294,1.559705882,2818684,1066.6,51905.92,222.4,10102,1193.1,32257,221.1,5544.29,879.8
AGO,Angola,2019,proj2,1,32375632,70897962732,,25,,0.336235294,1.559705882,2818684,1066.6,51905.92,222.4,10102,1193.1,32257,221.1,5544.29,879.8
AGO,Angola,2021,current,3,34532429,66505129988,,,,0.336235294,1.402235294,2970208,1083.6,35000,218.8,10514,1226.6,34447,226.9,9368,931
AGO,Angola,2021,proj1,3,34532429,66505129988,,,,0.336235294,1.402235294,2970208,1083.6,35000,218.8,10514,1226.6,34447,226.9,9368,931
AGO,Angola,2021,proj2,1,34532429,66505129988,,,,0.336235294,1.402235294,2970208,1083.6,35000,218.8,10514,1226.6,34447,226.9,9368,931
BDI,Burundi,2017,current,2,11506762,2723586963,,,,,,228355,1297.7,10540.96,1107.1,88297.9,1783.8,25499,649.9,8060,398.2
BDI,Burundi,2017,proj1,2,11506762,2723586963,,,,,,228355,1297.7,10540.96,1107.1,88297.9,1783.8,25499,649.9,8060,398.2
BDI,Burundi,2017,proj2,1,11506762,2723586963,,,,,,228355,1297.7,10540.96,1107.1,88297.9,1783.8,25499,649.9,8060,398.2
BDI,Burundi,2018,current,1,11859446,2667182200,,,26,,,290498,1528.9,10486.88,1109.1,89296.2,1792.6,28472,669.7,22751,1409.2
BDI,Burundi,2018,proj1,2,11859446,2667182200,,,26,,,290498,1528.9,10486.88,1109.1,89296.2,1792.6,28472,669.7,22751,1409.2
BDI,Burundi,2018,proj2,1,11859446,2667182200,,,26,,,290498,1528.9,10486.88,1109.1,89296.2,1792.6,28472,669.7,22751,1409.2
BDI,Burundi,2020,current,1,12617036,2649680261,74.2,139,64,,,405650,1178.5,6285,1114.3,248102,1958.8,22172,536.9,4078,715
BDI,Burundi,2020,proj1,1,12617036,2649680261,74.2,139,64,,,405650,1178.5,6285,1114.3,248102,1958.8,22172,536.9,4078,715
BDI,Burundi,2020,proj2,1,12617036,2649680261,74.2,139,64,,,405650,1178.5,6285,1114.3,248102,1958.8,22172,536.9,4078,715
BDI,Burundi,2021,current,1,12965481,2775798697,,26,52,,,610450,1258.4,11994,1199.4,491662,1958.8,41533,543.1,9295,722.9
BDI,Burundi,2021,proj1,1,12965481,2775798697,,26,52,,,610450,1258.4,11994,1199.4,491662,1958.8,41533,543.1,9295,722.9
BDI,Burundi,2021,proj2,1,12965481,2775798697,,26,52,,,610450,1258.4,11994,1199.4,491662,1958.8,41533,543.1,9295,722.9
BDI,Burundi,2022,current,1,13321097,3338722828,,242,,,,1055585,1277.5,9481,948.1,453112,1958.8,41763,622.8,8142,734
BDI,Burundi,2022,proj1,1,13321097,3338722828,,242,,,,1055585,1277.5,9481,948.1,453112,1958.8,41763,622.8,8142,734
BDI,Burundi,2022,proj2,1,13321097,3338722828,,242,,,,1055585,1277.5,9481,948.1,453112,1958.8,41763,622.8,8142,734
BDI,Burundi,2023,current,2,13689450,2629391600,,93,,,,585624.5,1266.1,11000,1100,412369.01,1958.8,41676.67,622.8,7959.93,732.1
BDI,Burundi,2023,proj1,1,13689450,2629391600,,93,,,,585624.5,1266.1,11000,1100,412369.01,1958.8,41676.67,622.8,7959.93,732.1
BDI,Burundi,2023,proj2,1,13689450,2629391600,,93,,,,585624.5,1266.1,11000,1100,412369.01,1958.8,41676.67,622.8,7959.93,732.1
BDI,Burundi,2024,current,1,14047786,2162378759,,60,51,,,,,,,,,,,,
BDI,Burundi,2024,proj1,1,14047786,2162378759,,60,51,,,,,,,,,,,,
BDI,Burundi,2024,proj2,1,14047786,2162378759,,60,51,,,,,,,,,,,,
BEN,Benin,2020,current,1,13070169,15686741894,,,,0.446294118,1.189529412,1611615.13,1271.8,27293.54,1146.4,411578.14,3935.3,148235.93,1100.5,,
BEN,Benin,2020,proj1,1,13070169,15686741894,,,,0.446294118,1.189529412,1611615.13,1271.8,27293.54,1146.4,411578.14,3935.3,148235.93,1100.5,,
BEN,Benin,2020,proj2,1,13070169,15686741894,,,,0.446294118,1.189529412,1611615.13,1271.8,27293.54,1146.4,411578.14,3935.3,148235.93,1100.5,,
BEN,Benin,2021,current,1,13413417,17687623535,27.2,,,0.446294118,1.603705882,1628148.88,1206.4,23455.56,1010.1,519666.84,4100,133093.31,1007.4,,
BEN,Benin,2021,proj1,1,13413417,17687623535,27.2,,,0.446294118,1.603705882,1628148.88,1206.4,23455.56,1010.1,519666.84,4100,133093.31,1007.4,,
BEN,Benin,2021,proj2,1,13413417,17687623535,27.2,,,0.446294118,1.603705882,1628148.88,1206.4,23455.56,1010.1,519666.84,4100,133093.31,1007.4,,
BEN,Benin,2022,current,1,13759501,17425405084,,30,,0.446294118,0.971058824,1619605.06,1164.3,23990.04,935.2,525014.19,3893.6,124235.65,976,,
BEN,Benin,2022,proj1,1,13759501,17425405084,,30,,0.446294118,0.971058824,1619605.06,1164.3,23990.04,935.2,525014.19,3893.6,124235.65,976,,
BEN,Benin,2022,proj2,1,13759501,17425405084,,30,,0.446294118,0.971058824,1619605.06,1164.3,23990.04,935.2,525014.19,3893.6,124235.65,976,,
BEN,Benin,2023,current,1,14111034,19673290996,,28,,0.446294118,1.502647059,2059254,991.9,34229.06,717.1,492626.2,3730.7,150464.9,871.8,,
BEN,Benin,2023,proj1,1,14111034,19673290996,,28,,0.446294118,1.502647059,2059254,991.9,34229.06,717.1,492626.2,3730.7,150464.9,871.8,,
BEN,Benin,2023,proj2,1,14111034,19673290996,,28,,0.446294118,1.502647059,2059254,991.9,34229.06,717.1,492626.2,3730.7,150464.9,871.8,,
BEN,Benin,2024,current,1,14462724,21482643720,,77,,0.446294118,1.513411765,,,,,,,,,,
BEN,Benin,2024,proj1,1,14462724,21482643720,,77,,0.446294118,1.513411765,,,,,,,,,,
BEN,Benin,2024,proj2,1,14462724,21482643720,,77,,0.446294118,1.513411765,,,,,,,,,,
BEN,Benin,2025,current,1,,,,,,,,,,,,,,,,,
BEN,Benin,2025,proj1,1,,,,,,,,,,,,,,,,,
BEN,Benin,2025,proj2,1,,,,,,,,,,,,,,,,,
BFA,Burkina Faso,2020,current,1,21478690,17725010533,,512,218,0.566941176,1.196647059,1920101,1762.5,957253,898.2,451421,2237.7,1839571,1060.5,,
BFA,Burkina Faso,2020,proj1,1,21478690,17725010533,,512,218,0.566941176,1.196647059,1920101,1762.5,957253,898.2,451421,2237.7,1839571,1060.5,,
BFA,Burkina Faso,2020,proj2,1,21478690,17725010533,,512,218,0.566941176,1.196647059,1920101,1762.5,957253,898.2,451421,2237.7,1839571,1060.5,,
BFA,Burkina Faso,2021,current,1,21995243,19697516284,42.1,991,35,0.566941176,1.625764706,1853510,1520.8,705344,722.4,451014,2040.3,1643722,899.6,,
BFA,Burkina Faso,2021,proj1,1,21995243,19697516284,42.1,991,35,0.566941176,1.625764706,1853510,1520.8,705344,722.4,451014,2040.3,1643722,899.6,,
BFA,Burkina Faso,2021,proj2,1,21995243,19697516284,42.1,991,35,0.566941176,1.625764706,1853510,1520.8,705344,722.4,451014,2040.3,1643722,899.6,,
BFA,Burkina Faso,2022,current,1,22509038,18820218691,,2093,196,0.566941176,0.837294118,1810276.28,1660.2,907744.77,870.1,438982.38,2211.8,2013868.96,1028.2,,
BFA,Burkina Faso,2022,proj1,1,22509038,18820218691,,2093,196,0.566941176,0.837294118,1810276.28,1660.2,907744.77,870.1,438982.38,2211.8,2013868.96,1028.2,,
BFA,Burkina Faso,2022,proj2,1,22509038,18820218691,,2093,196,0.566941176,0.837294118,1810276.28,1660.2,907744.77,870.1,438982.38,2211.8,2013868.96,1028.2,,
BFA,Burkina Faso,2023,current,1,23025776,20324617845,,4608,355,0.566941176,1.533764706,1995359.46,1636.7,861038.55,894,504254,2375.3,1772021.68,987.9,,
BFA,Burkina Faso,2023,proj1,1,23025776,20324617845,,4608,355,0.566941176,1.533764706,1995359.46,1636.7,861038.55,894,504254,2375.3,1772021.68,987.9,,
BFA,Burkina Faso,2023,proj2,1,23025776,20324617845,,4608,355,0.566941176,1.533764706,1995359.46,1636.7,861038.55,894,504254,2375.3,1772021.68,987.9,,
BFA,Burkina Faso,2024,current,1,23548781,23250214910,,2199,795,0.566941176,1.528411765,,,,,,,,,,
BFA,Burkina Faso,2024,proj1,1,23548781,23250214910,,2199,795,0.566941176,1.528411765,,,,,,,,,,
BFA,Burkina Faso,2024,proj2,1,23548781,23250214910,,2199,795,0.566941176,1.528411765,,,,,,,,,,
BGD,Bangladesh,2019,current,1,164913055,3.51232E+11,,,,0.529470588,1.298176471,3569321,8019.2,12781.11,1146.3,54586344,4740.2,87,1096.8,1016811,3078
BGD,Bangladesh,2019,proj1,1,164913055,3.51232E+11,,,,0.529470588,1.298176471,3569321,8019.2,12781.11,1146.3,54586344,4740.2,87,1096.8,1016811,3078
BGD,Bangladesh,2019,proj2,1,164913055,3.51232E+11,,,,0.529470588,1.298176471,3569321,8019.2,12781.11,1146.3,54586344,4740.2,87,1096.8,1016811,3078
BGD,Bangladesh,2023,current,1,171466990,4.37415E+11,,,,0.529470588,1.832882353,4592507,9242.7,12283.39,1124.6,58613458,5034.8,60,1276.6,1107195,3494.6
BGD,Bangladesh,2023,proj1,1,171466990,4.37415E+11,,,,0.529470588,1.832882353,4592507,9242.7,12283.39,1124.6,58613458,5034.8,60,1276.6,1107195,3494.6
BGD,Bangladesh,2023,proj2,1,171466990,4.37415E+11,,,,0.529470588,1.832882353,4592507,9242.7,12283.39,1124.6,58613458,5034.8,60,1276.6,1107195,3494.6
BGD,Bangladesh,2024,current,1,173562364,4.50119E+11,,,,0.529470588,1.56,,,,,,,,,,
BGD,Bangladesh,2024,proj1,1,173562364,4.50119E+11,,,,0.529470588,1.56,,,,,,,,,,
BGD,Bangladesh,2024,proj2,1,173562364,4.50119E+11,,,,0.529470588,1.56,,,,,,,,,,
BGD,Bangladesh,2025,current,1,,,,,,,,,,,,,,,,,
BGD,Bangladesh,2025,proj1,1,,,,,,,,,,,,,,,,,
BGD,Bangladesh,2025,proj2,1,,,,,,,,,,,,,,,,,
CAF,Central African Republic,2017,current,2,4793511,2072349973,,35,667,0.371882353,0.978882353,95720,800,10000,1056.3,11605,1399.9,30000,948.2,,
CAF,Central African Republic,2017,proj1,1,4793511,2072349973,,35,667,0.371882353,0.978882353,95720,800,10000,1056.3,11605,1399.9,30000,948.2,,
CAF,Central African Republic,2017,proj2,1,4793511,2072349973,,35,667,0.371882353,0.978882353,95720,800,10000,1056.3,11605,1399.9,30000,948.2,,
CAF,Central African Republic,2018,current,2,4878657,2220979146,,103,211,0.371882353,0.881588235,99549,800,10000,1033.9,12070,1400.1,30000,914.7,,
CAF,Central African Republic,2018,proj1,2,4878657,2220979146,,103,211,0.371882353,0.881588235,99549,800,10000,1033.9,12070,1400.1,30000,914.7,,
CAF,Central African Republic,2018,proj2,1,4878657,2220979146,,103,211,0.371882353,0.881588235,99549,800,10000,1033.9,12070,1400.1,30000,914.7,,
CAF,Central African Republic,2019,current,2,4944703,2221301351,,51,117,0.371882353,1.109352941,103531,800,10000,1000,12552,1400,31314,899.9,,
CAF,Central African Republic,2019,proj1,2,4944703,2221301351,,51,117,0.371882353,1.109352941,103531,800,10000,1000,12552,1400,31314,899.9,,
CAF,Central African Republic,2019,proj2,1,4944703,2221301351,,51,117,0.371882353,1.109352941,103531,800,10000,1000,12552,1400,31314,899.9,,
CAF,Central African Republic,2020,current,1,5026628,2326720900,,57,,0.371882353,0.889,202077,701,10000,1000,48801,900,16884.88,455.4,,
CAF,Central African Republic,2020,proj1,2,5026628,2326720900,,57,,0.371882353,0.889,202077,701,10000,1000,48801,900,16884.88,455.4,,
CAF,Central African Republic,2020,proj2,1,5026628,2326720900,,57,,0.371882353,0.889,202077,701,10000,1000,48801,900,16884.88,455.4,,
CAF,Central African Republic,2021,current,1,5112100,2516498412,71.6,906,174,0.371882353,0.980764706,208140,800,10000,1000,50265,1100,17391.42,455.4,,
CAF,Central African Republic,2021,proj1,3,5112100,2516498412,71.6,906,174,0.371882353,0.980764706,208140,800,10000,1000,50265,1100,17391.42,455.4,,
CAF,Central African Republic,2021,proj2,1,5112100,2516498412,71.6,906,174,0.371882353,0.980764706,208140,800,10000,1000,50265,1100,17391.42,455.4,,
CAF,Central African Republic,2022,current,1,5098039,2382618615,,675,92,0.371882353,0.717352941,214384,800,10000,1000,51773,1400,17913.17,455.4,,
CAF,Central African Republic,2022,proj1,3,5098039,2382618615,,675,92,0.371882353,0.717352941,214384,800,10000,1000,51773,1400,17913.17,455.4,,
CAF,Central African Republic,2022,proj2,1,5098039,2382618615,,675,92,0.371882353,0.717352941,214384,800,10000,1000,51773,1400,17913.17,455.4,,
CAF,Central African Republic,2023,current,2,5152421,2555492086,,261,28,0.371882353,0.842705882,220815,800,10000,1000,53326,1400,18450.56,900,,
CAF,Central African Republic,2023,proj1,2,5152421,2555492086,,261,28,0.371882353,0.842705882,220815,800,10000,1000,53326,1400,18450.56,900,,
CAF,Central African Republic,2023,proj2,1,5152421,2555492086,,261,28,0.371882353,0.842705882,220815,800,10000,1000,53326,1400,18450.56,900,,
CAF,Central African Republic,2024,current,2,5330690,2751544520,,177,44,0.371882353,1.061117647,,,,,,,,,,
CAF,Central African Republic,2024,proj1,2,5330690,2751544520,,177,44,0.371882353,1.061117647,,,,,,,,,,
CAF,Central African Republic,2024,proj2,1,5330690,2751544520,,177,44,0.371882353,1.061117647,,,,,,,,,,
CAF,Central African Republic,2025,current,2,,,,,,,,,,,,,,,,,
CAF,Central African Republic,2025,proj1,2,,,,,,,,,,,,,,,,,
CAF,Central African Republic,2025,proj2,1,,,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2020,current,1,28915449,63027852805,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2020,proj1,1,28915449,63027852805,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2020,proj2,1,28915449,63027852805,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2021,current,1,29639736,72794636649,20.9,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2021,proj1,1,29639736,72794636649,20.9,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2021,proj2,1,29639736,72794636649,20.9,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2022,current,1,30395002,70922824824,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2022,proj1,1,30395002,70922824824,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2022,proj2,1,30395002,70922824824,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2023,current,1,31165654,79618056324,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2023,proj1,1,31165654,79618056324,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2023,proj2,1,31165654,79618056324,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2024,current,1,31934230,86538413923,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2024,proj1,1,31934230,86538413923,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2024,proj2,1,31934230,86538413923,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2025,current,1,,,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2025,proj1,1,,,,,,,,,,,,,,,,,
CIV,Cote d'Ivoire,2025,proj2,1,,,,,,,,,,,,,,,,,
CMR,Cameroon,2020,current,1,26210558,40773241177,,429,221,0.327294118,1.159588235,2087957.1,1784.7,100000,1388.9,290449.1,2131.2,1060642,1433.3,471.23,1337.3
CMR,Cameroon,2020,proj1,1,26210558,40773241177,,429,221,0.327294118,1.159588235,2087957.1,1784.7,100000,1388.9,290449.1,2131.2,1060642,1433.3,471.23,1337.3
CMR,Cameroon,2020,proj2,1,26210558,40773241177,,429,221,0.327294118,1.159588235,2087957.1,1784.7,100000,1388.9,290449.1,2131.2,1060642,1433.3,471.23,1337.3
CMR,Cameroon,2021,current,1,26915758,45011937347,26.7,581,58,0.327294118,1.226,2100000,1770.7,100000,1388.9,315300,2051.7,1200000,1621.6,629.91,1337.2
CMR,Cameroon,2021,proj1,1,26915758,45011937347,26.7,581,58,0.327294118,1.226,2100000,1770.7,100000,1388.9,315300,2051.7,1200000,1621.6,629.91,1337.2
CMR,Cameroon,2021,proj2,1,26915758,45011937347,26.7,581,58,0.327294118,1.226,2100000,1770.7,100000,1388.9,315300,2051.7,1200000,1621.6,629.91,1337.2
CMR,Cameroon,2022,current,1,27632771,44347206073,,406,47,0.327294118,0.909352941,2200000,1692.3,100000,1388.9,343100,2164.7,1200000,1621.6,607.34,1337.5
CMR,Cameroon,2022,proj1,1,27632771,44347206073,,406,47,0.327294118,0.909352941,2200000,1692.3,100000,1388.9,343100,2164.7,1200000,1621.6,607.34,1337.5
CMR,Cameroon,2022,proj2,1,27632771,44347206073,,406,47,0.327294118,0.909352941,2200000,1692.3,100000,1388.9,343100,2164.7,1200000,1621.6,607.34,1337.5
CMR,Cameroon,2023,current,1,28372687,49279410983,,359,25,0.327294118,1.269117647,2200000,1833.3,100000,1388.9,358432.99,2289.5,1200000,1621.6,599.67,1337.8
CMR,Cameroon,2023,proj1,1,28372687,49279410983,,359,25,0.327294118,1.269117647,2200000,1833.3,100000,1388.9,358432.99,2289.5,1200000,1621.6,599.67,1337.8
CMR,Cameroon,2023,proj2,1,28372687,49279410983,,359,25,0.327294118,1.269117647,2200000,1833.3,100000,1388.9,358432.99,2289.5,1200000,1621.6,599.67,1337.8
CMR,Cameroon,2024,current,1,29123744,51326764685,,231,34,0.327294118,1.439588235,,,,,,,,,,
CMR,Cameroon,2024,proj1,1,29123744,51326764685,,231,34,0.327294118,1.439588235,,,,,,,,,,
CMR,Cameroon,2024,proj2,1,29123744,51326764685,,231,34,0.327294118,1.439588235,,,,,,,,,,
CMR,Cameroon,2025,current,1,,,,,,,,,,,,,,,,,
CMR,Cameroon,2025,proj1,1,,,,,,,,,,,,,,,,,
CMR,Cameroon,2025,proj2,1,,,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2017,current,2,87083398,38019264795,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2017,proj1,1,87083398,38019264795,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2017,proj2,1,87083398,38019264795,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2018,current,2,90047644,47568210010,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2018,proj1,1,90047644,47568210010,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2018,proj2,1,90047644,47568210010,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2019,current,2,92947442,51775829877,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2019,proj1,2,92947442,51775829877,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2019,proj2,1,92947442,51775829877,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2020,current,2,95989998,48716961860,85.3,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2020,proj1,2,95989998,48716961860,85.3,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2020,proj2,1,95989998,48716961860,85.3,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2021,current,2,99148932,55328482784,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2021,proj1,2,99148932,55328482784,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2021,proj2,1,99148932,55328482784,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2022,current,2,102396968,65801547756,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2022,proj1,2,102396968,65801547756,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2022,proj2,1,102396968,65801547756,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2023,current,1,105789731,67006756666,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2023,proj1,2,105789731,67006756666,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2023,proj2,1,105789731,67006756666,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2024,current,2,109276265,70749355652,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2024,proj1,2,109276265,70749355652,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2024,proj2,1,109276265,70749355652,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2025,current,1,,,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2025,proj1,2,,,,,,,,,,,,,,,,,
COD,"Congo, Dem. Rep.",2025,proj2,1,,,,,,,,,,,,,,,,,
CPV,Cabo Verde,2022,current,1,519741,2247003344,,,,0.590235294,1.891647059,221.6,11.5,,,,,,,,
CPV,Cabo Verde,2022,proj1,1,519741,2247003344,,,,0.590235294,1.891647059,221.6,11.5,,,,,,,,
CPV,Cabo Verde,2022,proj2,1,519741,2247003344,,,,0.590235294,1.891647059,221.6,11.5,,,,,,,,
CPV,Cabo Verde,2023,current,1,522331,2539203429,,,,0.590235294,2.837411765,464,23,,,,,,,,
CPV,Cabo Verde,2023,proj1,1,522331,2539203429,,,,0.590235294,2.837411765,464,23,,,,,,,,
CPV,Cabo Verde,2023,proj2,1,522331,2539203429,,,,0.590235294,2.837411765,464,23,,,,,,,,
CPV,Cabo Verde,2024,current,1,524877,2767599017,,,,0.590235294,2.580647059,,,,,,,,,,
CPV,Cabo Verde,2024,proj1,1,524877,2767599017,,,,0.590235294,2.580647059,,,,,,,,,,
CPV,Cabo Verde,2024,proj2,1,524877,2767599017,,,,0.590235294,2.580647059,,,,,,,,,,
CPV,Cabo Verde,2025,current,1,,,,,,,,,,,,,,,,,
CPV,Cabo Verde,2025,proj1,1,,,,,,,,,,,,,,,,,
CPV,Cabo Verde,2025,proj2,1,,,,,,,,,,,,,,,,,
DJI,Djibouti,2017,current,1,1054841,2762581334,25.4,,,0.475235294,1.745529412,16.75,1998.7,,,,,,,,
DJI,Djibouti,2017,proj1,1,1054841,2762581334,25.4,,,0.475235294,1.745529412,16.75,1998.7,,,,,,,,
DJI,Djibouti,2017,proj2,1,1054841,2762581334,25.4,,,0.475235294,1.745529412,16.75,1998.7,,,,,,,,
DJI,Djibouti,2020,current,1,1105188,3144136197,,,,0.471846154,1.316307692,17.32,2037,,,,,,,,
DJI,Djibouti,2020,proj1,1,1105188,3144136197,,,,0.471846154,1.316307692,17.32,2037,,,,,,,,
DJI,Djibouti,2020,proj2,1,1105188,3144136197,,,,0.471846154,1.316307692,17.32,2037,,,,,,,,
DJI,Djibouti,2022,current,1,1137096,3562814909,,,,0.467142857,1.443857143,17.19,2010.5,,,,,,,,
DJI,Djibouti,2022,proj1,1,1137096,3562814909,,,,0.467142857,1.443857143,17.19,2010.5,,,,,,,,
DJI,Djibouti,2022,proj2,1,1137096,3562814909,,,,0.467142857,1.443857143,17.19,2010.5,,,,,,,,
DJI,Djibouti,2023,current,1,1152944,3917150481,,,,0.4735625,0.6308125,17.33,2020.7,,,,,,,,
DJI,Djibouti,2023,proj1,1,1152944,3917150481,,,,0.4735625,0.6308125,17.33,2020.7,,,,,,,,
DJI,Djibouti,2023,proj2,1,1152944,3917150481,,,,0.4735625,0.6308125,17.33,2020.7,,,,,,,,
